NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS		14	0.95960546	1.0309328	0.71358025	1.0	1.0	172	tags=7%, list=4%, signal=7%	
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP	GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP		52	0.8765058	1.0309231	0.5677507	1.0	1.0	119	tags=8%, list=3%, signal=8%	
GOMF_SH2_DOMAIN_BINDING	GOMF_SH2_DOMAIN_BINDING		12	0.9643192	1.0307817	0.66201115	1.0	1.0	152	tags=8%, list=4%, signal=9%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		54	0.8783288	1.0307772	0.58414465	1.0	1.0	148	tags=6%, list=3%, signal=6%	
GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_DN	GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_DN		64	0.85909855	1.0307664	0.55217963	1.0	1.0	123	tags=5%, list=3%, signal=5%	
GSE15767_MED_VS_SCS_MAC_LN_DN	GSE15767_MED_VS_SCS_MAC_LN_DN		70	0.864283	1.0307548	0.5546976	1.0	1.0	168	tags=7%, list=4%, signal=7%	
GOMF_UBIQUITIN_BINDING	GOMF_UBIQUITIN_BINDING		45	0.8867392	1.0306785	0.56997085	1.0	1.0	130	tags=11%, list=3%, signal=11%	
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN		16	0.9533168	1.0306704	0.7115839	1.0	1.0	35	tags=6%, list=1%, signal=6%	
GOCC_PHAGOCYTIC_CUP	GOCC_PHAGOCYTIC_CUP		11	0.97277635	1.0306667	0.4471299	1.0	1.0	116	tags=9%, list=3%, signal=9%	
GOBP_HISTONE_MRNA_METABOLIC_PROCESS	GOBP_HISTONE_MRNA_METABOLIC_PROCESS		15	0.9515879	1.030662	0.6984536	1.0	1.0	90	tags=7%, list=2%, signal=7%	
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_DN	GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_DN		59	0.8614568	1.0306516	0.54986525	1.0	1.0	74	tags=5%, list=2%, signal=5%	
MIR7160_5P	MIR7160_5P		58	0.8719756	1.0306337	0.57931036	1.0	1.0	162	tags=5%, list=4%, signal=5%	
MIR548AT_5P	MIR548AT_5P		136	0.832008	1.0305514	0.5257009	1.0	1.0	134	tags=6%, list=3%, signal=6%	
FXR_Q3	FXR_Q3		22	0.9402766	1.0305346	0.6511628	1.0	1.0	27	tags=5%, list=1%, signal=5%	
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_UP	GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_UP		63	0.8729606	1.0305214	0.5592992	1.0	1.0	115	tags=5%, list=3%, signal=5%	
GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_DN	GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_DN		54	0.87059176	1.030521	0.5493741	1.0	1.0	97	tags=6%, list=2%, signal=6%	
MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP	MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP		11	0.9608174	1.0305126	0.744382	1.0	1.0	21	tags=9%, list=0%, signal=9%	
MIR509_3_5P	MIR509_3_5P		56	0.87085193	1.0305033	0.5620542	1.0	1.0	48	tags=4%, list=1%, signal=4%	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_UP	GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_UP		67	0.86491513	1.0304873	0.5402597	1.0	1.0	18	tags=1%, list=0%, signal=1%	
SAGIV_CD24_TARGETS_UP	SAGIV_CD24_TARGETS_UP		13	0.95602226	1.0303823	0.751938	1.0	1.0	28	tags=8%, list=1%, signal=8%	
GOMF_GATED_CHANNEL_ACTIVITY	GOMF_GATED_CHANNEL_ACTIVITY		28	0.91950774	1.030287	0.63305783	1.0	1.0	140	tags=14%, list=3%, signal=15%	
URS_ADIPOCYTE_DIFFERENTIATION_UP	URS_ADIPOCYTE_DIFFERENTIATION_UP		11	0.96925604	1.0302689	0.59195405	1.0	1.0	131	tags=9%, list=3%, signal=9%	
GOBP_MONOAMINE_TRANSPORT	GOBP_MONOAMINE_TRANSPORT		12	0.96502346	1.030248	0.6592179	1.0	1.0	151	tags=25%, list=4%, signal=26%	
MIR4727_3P	MIR4727_3P		12	0.96502346	1.0301864	0.65	1.0	1.0	152	tags=33%, list=4%, signal=34%	
GOCC_LATE_ENDOSOME_MEMBRANE	GOCC_LATE_ENDOSOME_MEMBRANE		56	0.86774623	1.0301119	0.5785124	1.0	1.0	160	tags=4%, list=4%, signal=4%	
GOBP_AMINE_TRANSPORT	GOBP_AMINE_TRANSPORT		12	0.96478873	1.030104	0.6581921	1.0	1.0	151	tags=17%, list=4%, signal=17%	
HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY	HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY		15	0.949732	1.0300632	0.7196262	1.0	1.0	50	tags=7%, list=1%, signal=7%	
GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP	GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP		65	0.8671777	1.0300366	0.5635135	1.0	1.0	148	tags=8%, list=3%, signal=8%	
GOBP_RECEPTOR_RECYCLING	GOBP_RECEPTOR_RECYCLING		14	0.9645373	1.0299902	0.677665	1.0	1.0	151	tags=7%, list=4%, signal=7%	
GOBP_P_BODY_ASSEMBLY	GOBP_P_BODY_ASSEMBLY		10	0.9765368	1.0299659	0.42666668	1.0	1.0	100	tags=10%, list=2%, signal=10%	
HP_LACK_OF_SKIN_ELASTICITY	HP_LACK_OF_SKIN_ELASTICITY		13	0.96736324	1.0298548	0.5879121	1.0	1.0	139	tags=8%, list=3%, signal=8%	
HP_CEREBRAL_PALSY	HP_CEREBRAL_PALSY		10	0.9657438	1.0298215	0.66560507	1.0	1.0	146	tags=10%, list=3%, signal=10%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_UP	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_UP		35	0.9059576	1.0298004	0.61490685	1.0	1.0	114	tags=6%, list=3%, signal=6%	
GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY	GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY		11	0.97501904	1.0297421	0.50574714	1.0	1.0	27	tags=9%, list=1%, signal=9%	
HP_SPONTANEOUS_HEMATOMAS	HP_SPONTANEOUS_HEMATOMAS		11	0.96573573	1.0297378	0.65363127	1.0	1.0	146	tags=9%, list=3%, signal=9%	
GOMF_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING	GOMF_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING		10	0.96926326	1.0296786	0.59202456	1.0	1.0	131	tags=10%, list=3%, signal=10%	
GOMF_COPPER_ION_BINDING	GOMF_COPPER_ION_BINDING		11	0.96479696	1.0296654	0.6575758	1.0	1.0	151	tags=18%, list=4%, signal=19%	
YNGTTNNNATT_UNKNOWN	YNGTTNNNATT_UNKNOWN		92	0.8500167	1.0296508	0.5590743	1.0	1.0	174	tags=8%, list=4%, signal=8%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H		23	0.9258684	1.0296408	0.64671814	1.0	1.0	50	tags=4%, list=1%, signal=4%	
GSE8678_IL7R_LOW_VS_HIGH_EFF_CD8_TCELL_DN	GSE8678_IL7R_LOW_VS_HIGH_EFF_CD8_TCELL_DN		60	0.86195594	1.0296392	0.5609103	1.0	1.0	94	tags=5%, list=2%, signal=5%	
MIR148A_3P	MIR148A_3P		125	0.8306889	1.0296208	0.5342625	1.0	1.0	102	tags=6%, list=2%, signal=6%	
NUYTTEN_NIPP1_TARGETS_DN	NUYTTEN_NIPP1_TARGETS_DN		292	0.7939496	1.0296129	0.5111347	1.0	1.0	165	tags=4%, list=4%, signal=4%	
GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN	GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN		38	0.89578736	1.0295843	0.60089684	1.0	1.0	118	tags=5%, list=3%, signal=5%	
GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_UP	GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_UP		79	0.85187113	1.0295644	0.54892	1.0	1.0	114	tags=5%, list=3%, signal=5%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN		57	0.87478226	1.0295508	0.5502008	1.0	1.0	91	tags=5%, list=2%, signal=5%	
GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN	GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN		17	0.9500257	1.029513	0.70288247	1.0	1.0	134	tags=29%, list=3%, signal=30%	
GOBP_TETRAPYRROLE_METABOLIC_PROCESS	GOBP_TETRAPYRROLE_METABOLIC_PROCESS		10	0.96644765	1.0294964	0.63754046	1.0	1.0	143	tags=10%, list=3%, signal=10%	
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_DN	GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_DN		70	0.86384624	1.0294712	0.53580904	1.0	1.0	140	tags=10%, list=3%, signal=10%	
ATGCTGC_MIR103_MIR107	ATGCTGC_MIR103_MIR107		70	0.85324717	1.0294414	0.5520422	1.0	1.0	102	tags=4%, list=2%, signal=4%	
GSE1566_WT_VS_EZH2_KO_LN_TCELL_UP	GSE1566_WT_VS_EZH2_KO_LN_TCELL_UP		30	0.9112114	1.0294116	0.6201681	1.0	1.0	130	tags=3%, list=3%, signal=3%	
TEAD2_TARGET_GENES	TEAD2_TARGET_GENES		486	0.7830522	1.0294107	0.49387756	1.0	1.0	126	tags=4%, list=3%, signal=4%	
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION		82	0.8475006	1.0292151	0.5573566	1.0	1.0	58	tags=6%, list=1%, signal=6%	
PR_01	PR_01		48	0.8761787	1.0291584	0.5733882	1.0	1.0	98	tags=2%, list=2%, signal=2%	
GOBP_ACIDIC_AMINO_ACID_TRANSPORT	GOBP_ACIDIC_AMINO_ACID_TRANSPORT		12	0.96478873	1.0291157	0.63911843	1.0	1.0	151	tags=17%, list=4%, signal=17%	
HP_XEROSTOMIA	HP_XEROSTOMIA		12	0.9600939	1.0291052	0.73595506	1.0	1.0	171	tags=17%, list=4%, signal=17%	
HP_ABNORMALITY_OF_SKIN_PHYSIOLOGY	HP_ABNORMALITY_OF_SKIN_PHYSIOLOGY		128	0.8332365	1.0290968	0.5080275	1.0	1.0	128	tags=2%, list=3%, signal=2%	
HP_FACIAL_HYPERTRICHOSIS	HP_FACIAL_HYPERTRICHOSIS		52	0.86401945	1.0290332	0.5521558	1.0	1.0	155	tags=6%, list=4%, signal=6%	
GSE17721_CTRL_VS_CPG_8H_BMDC_UP	GSE17721_CTRL_VS_CPG_8H_BMDC_UP		67	0.86583257	1.0289923	0.5656697	1.0	1.0	90	tags=6%, list=2%, signal=6%	
MIR6777_3P	MIR6777_3P		11	0.9678479	1.0289828	0.6091954	1.0	1.0	139	tags=27%, list=3%, signal=28%	
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP		60	0.8696918	1.0289727	0.5605442	1.0	1.0	148	tags=3%, list=3%, signal=3%	
GOMF_GLUTAMATE_RECEPTOR_BINDING	GOMF_GLUTAMATE_RECEPTOR_BINDING		10	0.9669169	1.0289565	0.6047297	1.0	1.0	142	tags=20%, list=3%, signal=21%	
HP_PROGRESSIVE	HP_PROGRESSIVE		80	0.85073984	1.0289437	0.5464824	1.0	1.0	164	tags=10%, list=4%, signal=10%	
AP1_Q6	AP1_Q6		71	0.85725045	1.0289024	0.5637319	1.0	1.0	66	tags=3%, list=2%, signal=3%	
GOBP_HEART_VALVE_DEVELOPMENT	GOBP_HEART_VALVE_DEVELOPMENT		15	0.9600658	1.0288752	0.7108434	1.0	1.0	171	tags=13%, list=4%, signal=14%	
MIR509_5P	MIR509_5P		57	0.87084925	1.0288254	0.5691275	1.0	1.0	48	tags=4%, list=1%, signal=4%	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN	GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN		12	0.9678404	1.0288016	0.629156	1.0	1.0	137	tags=8%, list=3%, signal=9%	
HP_HYPOKINESIA	HP_HYPOKINESIA		11	0.9645623	1.0287762	0.6396648	1.0	1.0	151	tags=9%, list=4%, signal=9%	
GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_DN		68	0.8568813	1.0287745	0.5436767	1.0	1.0	95	tags=3%, list=2%, signal=3%	
MIR769_5P	MIR769_5P		11	0.9606219	1.0287652	0.7479452	1.0	1.0	132	tags=27%, list=3%, signal=28%	
ZNF618_TARGET_GENES	ZNF618_TARGET_GENES		396	0.7920926	1.0287209	0.5169579	1.0	1.0	166	tags=3%, list=4%, signal=3%	
MIR7856_5P	MIR7856_5P		144	0.82896715	1.0287147	0.53729606	1.0	1.0	160	tags=3%, list=4%, signal=3%	
VDR_Q6	VDR_Q6		64	0.8617358	1.0286578	0.5648148	1.0	1.0	109	tags=2%, list=3%, signal=2%	
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_CARBOHYDRATE_METABOLIC_PROCESS		155	0.8245284	1.028598	0.5220838	1.0	1.0	158	tags=6%, list=4%, signal=6%	
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	GOBP_POLYOL_BIOSYNTHETIC_PROCESS		12	0.96478873	1.0285257	0.657754	1.0	1.0	151	tags=17%, list=4%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION		11	0.9748885	1.0284741	0.4480712	1.0	1.0	107	tags=9%, list=3%, signal=9%	
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN	GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN		80	0.854638	1.0284642	0.5533981	1.0	1.0	51	tags=3%, list=1%, signal=2%	
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP	GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP		49	0.874256	1.0284259	0.5960729	1.0	1.0	53	tags=4%, list=1%, signal=4%	
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION		10	0.97864854	1.0283954	0.41747573	1.0	1.0	91	tags=10%, list=2%, signal=10%	
CEBALLOS_TARGETS_OF_TP53_AND_MYC_DN	CEBALLOS_TARGETS_OF_TP53_AND_MYC_DN		12	0.96478873	1.028382	0.6693767	1.0	1.0	151	tags=17%, list=4%, signal=17%	
MIR8089	MIR8089		34	0.8947757	1.0283769	0.60653186	1.0	1.0	18	tags=3%, list=0%, signal=3%	
GOBP_NEUROTRANSMITTER_TRANSPORT	GOBP_NEUROTRANSMITTER_TRANSPORT		44	0.88950986	1.02836	0.5712271	1.0	1.0	151	tags=9%, list=4%, signal=9%	
HP_FATIGABLE_WEAKNESS_OF_BULBAR_MUSCLES	HP_FATIGABLE_WEAKNESS_OF_BULBAR_MUSCLES		13	0.96031934	1.0283426	0.72378516	1.0	1.0	171	tags=23%, list=4%, signal=24%	
MIR660_3P	MIR660_3P		22	0.9292716	1.0283316	0.6582031	1.0	1.0	42	tags=5%, list=1%, signal=5%	
MIR501_3P_MIR502_3P	MIR501_3P_MIR502_3P		21	0.940448	1.0282884	0.6755725	1.0	1.0	109	tags=10%, list=3%, signal=10%	
HP_LIMB_ATAXIA	HP_LIMB_ATAXIA		24	0.92586833	1.0282271	0.64972776	1.0	1.0	117	tags=17%, list=3%, signal=17%	
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP		60	0.87108725	1.0282183	0.5676796	1.0	1.0	98	tags=3%, list=2%, signal=3%	
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN		13	0.9610237	1.0281973	0.7296588	1.0	1.0	166	tags=8%, list=4%, signal=8%	
ZFP91_TARGET_GENES	ZFP91_TARGET_GENES		397	0.78449464	1.0281917	0.516632	1.0	1.0	150	tags=4%, list=4%, signal=4%	
HP_ABNORMAL_ATRIOVENTRICULAR_VALVE_MORPHOLOGY	HP_ABNORMAL_ATRIOVENTRICULAR_VALVE_MORPHOLOGY		50	0.88029903	1.0281681	0.5708215	1.0	1.0	75	tags=4%, list=2%, signal=4%	
HP_BRITTLE_HAIR	HP_BRITTLE_HAIR		15	0.9514783	1.0281627	0.729927	1.0	1.0	75	tags=7%, list=2%, signal=7%	
CTCAGGG_MIR125B_MIR125A	CTCAGGG_MIR125B_MIR125A		104	0.8414712	1.0281482	0.5418182	1.0	1.0	146	tags=6%, list=3%, signal=6%	
MIR3183	MIR3183		20	0.94246835	1.0281104	0.7001934	1.0	1.0	62	tags=5%, list=1%, signal=5%	
GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY		10	0.97231346	1.0280565	0.5443425	1.0	1.0	118	tags=10%, list=3%, signal=10%	
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY		10	0.9755983	1.0280353	0.5348101	1.0	1.0	105	tags=20%, list=2%, signal=20%	
MIR152_3P	MIR152_3P		126	0.83068335	1.0280322	0.5355064	1.0	1.0	102	tags=6%, list=2%, signal=6%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		88	0.8409443	1.02801	0.5471464	1.0	1.0	75	tags=3%, list=2%, signal=3%	
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_UP	THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_UP		260	0.7959556	1.027963	0.5043011	1.0	1.0	160	tags=7%, list=4%, signal=6%	
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_UP	GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_UP		47	0.8832786	1.0278774	0.5835777	1.0	1.0	173	tags=6%, list=4%, signal=7%	
GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE	GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE		11	0.9758273	1.0278465	0.4347826	1.0	1.0	103	tags=9%, list=2%, signal=9%	
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION		11	0.9626848	1.0278255	0.6918239	1.0	1.0	159	tags=9%, list=4%, signal=9%	
GSE37532_WT_VS_PPARG_KO_LN_TREG_DN	GSE37532_WT_VS_PPARG_KO_LN_TREG_DN		10	0.96457064	1.027798	0.6698113	1.0	1.0	151	tags=10%, list=4%, signal=10%	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP		24	0.92109054	1.0277585	0.63492066	1.0	1.0	88	tags=13%, list=2%, signal=13%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		25	0.9277199	1.0277526	0.66292137	1.0	1.0	151	tags=12%, list=4%, signal=12%	
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP		56	0.86880016	1.0276861	0.569273	1.0	1.0	11	tags=2%, list=0%, signal=2%	
E2F_Q6	E2F_Q6		84	0.8457228	1.0276327	0.5598504	1.0	1.0	134	tags=2%, list=3%, signal=2%	
GOBP_GOLGI_TO_VACUOLE_TRANSPORT	GOBP_GOLGI_TO_VACUOLE_TRANSPORT		10	0.9650399	1.0276097	0.683871	1.0	1.0	149	tags=10%, list=3%, signal=10%	
HP_ABNORMALITY_OF_THE_ANTIHELIX	HP_ABNORMALITY_OF_THE_ANTIHELIX		13	0.9626673	1.0275238	0.6747573	1.0	1.0	159	tags=8%, list=4%, signal=8%	
HP_ABNORMALITY_OF_OCULAR_SMOOTH_PURSUIT	HP_ABNORMALITY_OF_OCULAR_SMOOTH_PURSUIT		20	0.9283161	1.0274687	0.68471956	1.0	1.0	100	tags=15%, list=2%, signal=15%	
HP_THORACIC_SCOLIOSIS	HP_THORACIC_SCOLIOSIS		12	0.96197176	1.0274426	0.73036647	1.0	1.0	164	tags=25%, list=4%, signal=26%	
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS		10	0.97210664	1.0274261	0.52307695	1.0	1.0	17	tags=10%, list=0%, signal=10%	
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP	GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP		63	0.8641679	1.0274006	0.56469005	1.0	1.0	174	tags=3%, list=4%, signal=3%	
MIR4715_3P	MIR4715_3P		14	0.9635979	1.0273767	0.6425121	1.0	1.0	157	tags=21%, list=4%, signal=22%	
MIR4729	MIR4729		222	0.8097298	1.0273728	0.5170517	1.0	1.0	133	tags=4%, list=3%, signal=4%	
TCGA_GLIOBLASTOMA_COPY_NUMBER_UP	TCGA_GLIOBLASTOMA_COPY_NUMBER_UP		20	0.93687093	1.0273632	0.6666667	1.0	1.0	162	tags=20%, list=4%, signal=21%	
SPZ1_01	SPZ1_01		75	0.8502276	1.0273618	0.5540025	1.0	1.0	134	tags=4%, list=3%, signal=4%	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_UP	GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_UP		46	0.88341784	1.0273496	0.59353024	1.0	1.0	4	tags=2%, list=0%, signal=2%	
GOBP_LIPID_TRANSLOCATION	GOBP_LIPID_TRANSLOCATION		11	0.97230697	1.0273197	0.50143266	1.0	1.0	118	tags=9%, list=3%, signal=9%	
GOCC_COP9_SIGNALOSOME	GOCC_COP9_SIGNALOSOME		10	0.96480525	1.0272661	0.6546547	1.0	1.0	150	tags=10%, list=4%, signal=10%	
HP_ABNORMAL_LOWER_MOTOR_NEURON_MORPHOLOGY	HP_ABNORMAL_LOWER_MOTOR_NEURON_MORPHOLOGY		12	0.95985913	1.0272493	0.7338936	1.0	1.0	171	tags=8%, list=4%, signal=9%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP		34	0.9036614	1.0272431	0.62085307	1.0	1.0	51	tags=3%, list=1%, signal=3%	
GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_DN	GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_DN		85	0.83711517	1.027215	0.55266416	1.0	1.0	128	tags=5%, list=3%, signal=5%	
GOCC_GOLGI_LUMEN	GOCC_GOLGI_LUMEN		12	0.96971834	1.02713	0.563253	1.0	1.0	129	tags=8%, list=3%, signal=9%	
GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS		10	0.97067106	1.0271151	0.52492666	1.0	1.0	126	tags=20%, list=3%, signal=21%	
HP_BONE_CYST	HP_BONE_CYST		11	0.96737856	1.0271018	0.6377709	1.0	1.0	139	tags=9%, list=3%, signal=9%	
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP		58	0.86530286	1.0271008	0.56626505	1.0	1.0	118	tags=5%, list=3%, signal=5%	
HP_OLIGOMENORRHEA	HP_OLIGOMENORRHEA		10	0.96984935	1.0270816	0.5846154	1.0	1.0	8	tags=10%, list=0%, signal=10%	
MAX_01	MAX_01		92	0.8386784	1.0270028	0.5156838	1.0	1.0	157	tags=8%, list=4%, signal=8%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION		21	0.9346981	1.0269806	0.672165	1.0	1.0	53	tags=5%, list=1%, signal=5%	
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN	GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN		45	0.8816616	1.0268558	0.57528406	1.0	1.0	65	tags=2%, list=2%, signal=2%	
KYNG_DNA_DAMAGE_BY_4NQO_OR_UV	KYNG_DNA_DAMAGE_BY_4NQO_OR_UV		17	0.94106513	1.0268469	0.6839729	1.0	1.0	95	tags=6%, list=2%, signal=6%	
VERHAAK_GLIOBLASTOMA_NEURAL	VERHAAK_GLIOBLASTOMA_NEURAL		39	0.9030015	1.026839	0.61221373	1.0	1.0	166	tags=10%, list=4%, signal=11%	
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP	GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP		86	0.84359324	1.0267138	0.5511714	1.0	1.0	31	tags=1%, list=1%, signal=1%	
HP_HYPOPLASTIC_LABIA_MAJORA	HP_HYPOPLASTIC_LABIA_MAJORA		11	0.9629195	1.0266733	0.7259475	1.0	1.0	159	tags=18%, list=4%, signal=19%	
MIR4267	MIR4267		56	0.87089854	1.0266119	0.5830986	1.0	1.0	13	tags=2%, list=0%, signal=2%	
MIR5582_3P	MIR5582_3P		241	0.8031417	1.0266025	0.5349087	1.0	1.0	142	tags=5%, list=3%, signal=5%	
