NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE7852_LN_VS_FAT_TREG_DN	GSE7852_LN_VS_FAT_TREG_DN		24	0.9892947	1.0338583	0.28941175	1.0	1.0	17	tags=4%, list=1%, signal=4%	
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP		27	0.98044163	1.0338576	0.58189654	1.0	1.0	33	tags=11%, list=2%, signal=11%	
GOCC_PHAGOCYTIC_VESICLE_MEMBRANE	GOCC_PHAGOCYTIC_VESICLE_MEMBRANE		17	0.9981191	1.0338448	0.065902576	1.0	1.0	3	tags=6%, list=0%, signal=6%	
GSE2706_R848_VS_LPS_8H_STIM_DC_DN	GSE2706_R848_VS_LPS_8H_STIM_DC_DN		24	0.98740554	1.0338417	0.34498835	1.0	1.0	20	tags=4%, list=1%, signal=4%	
HILLION_HMGA1B_TARGETS	HILLION_HMGA1B_TARGETS		25	0.984247	1.0338268	0.45803356	1.0	1.0	25	tags=4%, list=2%, signal=4%	
FOXO4_01	FOXO4_01		19	0.9962335	1.0338238	0.105882354	1.0	1.0	6	tags=5%, list=0%, signal=5%	
GSE25087_TREG_VS_TCONV_ADULT_UP	GSE25087_TREG_VS_TCONV_ADULT_UP		23	0.9880428	1.0338038	0.36597937	1.0	1.0	19	tags=4%, list=1%, signal=4%	
GSE17721_LPS_VS_CPG_4H_BMDC_DN	GSE17721_LPS_VS_CPG_4H_BMDC_DN		23	0.98993087	1.0337881	0.28703704	1.0	1.0	19	tags=17%, list=1%, signal=17%	
GSE7764_NKCELL_VS_SPLENOCYTE_UP	GSE7764_NKCELL_VS_SPLENOCYTE_UP		22	0.9836478	1.0337825	0.5412371	1.0	1.0	26	tags=5%, list=2%, signal=5%	
AAANWWTGC_UNKNOWN	AAANWWTGC_UNKNOWN		19	0.9968613	1.0337818	0.06666667	1.0	1.0	6	tags=11%, list=0%, signal=10%	
GSE8835_HEALTHY_VS_CLL_CD4_TCELL_UP	GSE8835_HEALTHY_VS_CLL_CD4_TCELL_UP		18	0.99435383	1.0337628	0.16358025	1.0	1.0	9	tags=6%, list=1%, signal=6%	
MIR1207_3P	MIR1207_3P		16	0.9968672	1.0337409	0.08945687	1.0	1.0	5	tags=6%, list=0%, signal=6%	
GSE1460_DP_VS_CD4_THYMOCYTE_UP	GSE1460_DP_VS_CD4_THYMOCYTE_UP		22	0.99308175	1.0337026	0.2109589	1.0	1.0	11	tags=5%, list=1%, signal=5%	
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP		27	0.9835962	1.0336932	0.43645084	1.0	1.0	26	tags=4%, list=2%, signal=4%	
EGR3_01	EGR3_01		14	0.9993742	1.0336909	0.0067340066	1.0	1.0	1	tags=7%, list=0%, signal=7%	
EVI1_05	EVI1_05		14	0.9962453	1.0336791	0.12773722	1.0	1.0	6	tags=7%, list=0%, signal=7%	
GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN	GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN		26	0.9854981	1.0336746	0.40454546	1.0	1.0	24	tags=8%, list=1%, signal=8%	
GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_UP	GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_UP		21	0.98554367	1.0336654	0.4329897	1.0	1.0	23	tags=5%, list=1%, signal=5%	
GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_DN	GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_DN		27	0.9823344	1.0336585	0.511879	1.0	1.0	29	tags=7%, list=2%, signal=7%	
HP_ABNORMAL_MUSCLE_FIBER_MORPHOLOGY	HP_ABNORMAL_MUSCLE_FIBER_MORPHOLOGY		24	0.98740554	1.0336539	0.41067284	1.0	1.0	20	tags=4%, list=1%, signal=4%	
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_DN	GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_DN		25	0.98676753	1.0336394	0.36666667	1.0	1.0	22	tags=8%, list=1%, signal=8%	
GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_DN	GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_DN		24	0.9836272	1.0336367	0.43552312	1.0	1.0	27	tags=8%, list=2%, signal=8%	
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN	GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN		23	0.9786029	1.033634	0.6597938	1.0	1.0	34	tags=4%, list=2%, signal=4%	
HP_ANEMIA_OF_INADEQUATE_PRODUCTION	HP_ANEMIA_OF_INADEQUATE_PRODUCTION		24	0.98488665	1.0336154	0.44230768	1.0	1.0	24	tags=4%, list=1%, signal=4%	
MIR3064_3P	MIR3064_3P		22	0.97861636	1.0336139	0.64792174	1.0	1.0	34	tags=5%, list=2%, signal=5%	
GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_DN	GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_DN		20	0.9836683	1.0336119	0.5027174	1.0	1.0	26	tags=5%, list=2%, signal=5%	
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_UP	GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_UP		30	0.97737455	1.0336062	0.63203466	1.0	1.0	25	tags=3%, list=2%, signal=3%	
PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP	PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP		14	0.99321276	1.0335735	0.23214285	1.0	1.0	2	tags=7%, list=0%, signal=7%	
PAX6_01	PAX6_01		17	0.99623823	1.0335574	0.108024694	1.0	1.0	7	tags=12%, list=0%, signal=12%	
MIR3692_5P	MIR3692_5P		27	0.9828406	1.0335555	0.5196305	1.0	1.0	17	tags=4%, list=1%, signal=4%	
GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_DN	GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_DN		19	0.9861896	1.0335553	0.41712707	1.0	1.0	23	tags=11%, list=1%, signal=11%	
BCL6B_TARGET_GENES	BCL6B_TARGET_GENES		24	0.9867758	1.0335547	0.40191388	1.0	1.0	21	tags=4%, list=1%, signal=4%	
DAZARD_RESPONSE_TO_UV_SCC_UP	DAZARD_RESPONSE_TO_UV_SCC_UP		24	0.97984886	1.0335187	0.6432161	1.0	1.0	32	tags=4%, list=2%, signal=4%	
MANALO_HYPOXIA_UP	MANALO_HYPOXIA_UP		24	0.97984886	1.0335059	0.6167076	1.0	1.0	32	tags=4%, list=2%, signal=4%	
GSE3982_DC_VS_MAC_DN	GSE3982_DC_VS_MAC_DN		26	0.98108447	1.0334909	0.55698925	1.0	1.0	31	tags=8%, list=2%, signal=8%	
MIR4739	MIR4739		20	0.99434674	1.0334901	0.17204301	1.0	1.0	9	tags=5%, list=1%, signal=5%	
GOCC_SPECIFIC_GRANULE	GOCC_SPECIFIC_GRANULE		31	0.98418725	1.0334835	0.43763676	1.0	1.0	26	tags=6%, list=2%, signal=6%	
GSE20715_WT_VS_TLR4_KO_LUNG_UP	GSE20715_WT_VS_TLR4_KO_LUNG_UP		42	0.9653344	1.0334626	0.6462347	1.0	1.0	6	tags=2%, list=0%, signal=2%	
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_UP	GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_UP		32	0.98037976	1.0334575	0.5755102	1.0	1.0	31	tags=3%, list=2%, signal=3%	
GOBP_DNA_PACKAGING	GOBP_DNA_PACKAGING		30	0.9797725	1.0334568	0.56929636	1.0	1.0	33	tags=7%, list=2%, signal=7%	
MIR7156_5P	MIR7156_5P		19	0.9962335	1.0334482	0.09166667	1.0	1.0	6	tags=5%, list=0%, signal=5%	
MIR34B_3P	MIR34B_3P		23	0.98741347	1.0334438	0.38329238	1.0	1.0	20	tags=4%, list=1%, signal=4%	
RUIZ_TNC_TARGETS_UP	RUIZ_TNC_TARGETS_UP		27	0.9798107	1.033421	0.58690745	1.0	1.0	32	tags=4%, list=2%, signal=4%	
GSE17721_LPS_VS_CPG_16H_BMDC_DN	GSE17721_LPS_VS_CPG_16H_BMDC_DN		21	0.98302954	1.0334113	0.52394366	1.0	1.0	28	tags=10%, list=2%, signal=10%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION		32	0.9721104	1.0334035	0.68318963	1.0	1.0	9	tags=3%, list=1%, signal=3%	
GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_DN	GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_DN		41	0.9558217	1.0333923	0.676259	1.0	1.0	12	tags=5%, list=1%, signal=5%	
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_UP	GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_UP		23	0.9880428	1.0333822	0.34079602	1.0	1.0	19	tags=4%, list=1%, signal=4%	
TGATTTRY_GFI1_01	TGATTTRY_GFI1_01		13	0.99749845	1.0333384	0.083333336	1.0	1.0	4	tags=8%, list=0%, signal=8%	
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS		187	0.88311875	1.0333258	0.5534091	1.0	1.0	33	tags=2%, list=2%, signal=1%	
BENPORATH_NOS_TARGETS	BENPORATH_NOS_TARGETS		23	0.98916465	1.0333031	0.296875	1.0	1.0	2	tags=4%, list=0%, signal=4%	
GSE17721_0.5H_VS_24H_LPS_BMDC_DN	GSE17721_0.5H_VS_24H_LPS_BMDC_DN		23	0.9830082	1.0332992	0.4975728	1.0	1.0	27	tags=4%, list=2%, signal=4%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY		25	0.9900514	1.0332983	0.29345372	1.0	1.0	9	tags=4%, list=1%, signal=4%	
GSE7460_TCONV_VS_TREG_THYMUS_DN	GSE7460_TCONV_VS_TREG_THYMUS_DN		18	0.99937266	1.033273	0.022364218	1.0	1.0	1	tags=6%, list=0%, signal=5%	
KIM_WT1_TARGETS_12HR_DN	KIM_WT1_TARGETS_12HR_DN		29	0.9804169	1.0332713	0.5869565	1.0	1.0	32	tags=7%, list=2%, signal=7%	
DE_YY1_TARGETS_DN	DE_YY1_TARGETS_DN		22	0.9899371	1.0332528	0.304	1.0	1.0	16	tags=5%, list=1%, signal=5%	
GSE11924_TH1_VS_TH2_CD4_TCELL_UP	GSE11924_TH1_VS_TH2_CD4_TCELL_UP		22	0.98867923	1.0332512	0.31034482	1.0	1.0	18	tags=5%, list=1%, signal=5%	
HP_GENITAL_NEOPLASM	HP_GENITAL_NEOPLASM		22	0.9878771	1.0332391	0.3707572	1.0	1.0	7	tags=5%, list=0%, signal=5%	
GSE17721_CTRL_VS_POLYIC_0.5H_BMDC_UP	GSE17721_CTRL_VS_POLYIC_0.5H_BMDC_UP		27	0.9829653	1.0332367	0.50593823	1.0	1.0	27	tags=4%, list=2%, signal=4%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION		15	0.9981215	1.0332203	0.056737587	1.0	1.0	3	tags=7%, list=0%, signal=7%	
MIR3085_3P	MIR3085_3P		23	0.98930144	1.0331975	0.27390182	1.0	1.0	17	tags=4%, list=1%, signal=4%	
GOBP_PROTEIN_DEPOLYMERIZATION	GOBP_PROTEIN_DEPOLYMERIZATION		17	0.9968652	1.0331933	0.09771987	1.0	1.0	5	tags=6%, list=0%, signal=6%	
HP_LETHARGY	HP_LETHARGY		20	0.99371856	1.033187	0.19008264	1.0	1.0	10	tags=5%, list=1%, signal=5%	
GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_UP	GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_UP		17	0.9836991	1.0331838	0.5157233	1.0	1.0	26	tags=6%, list=2%, signal=6%	
GSE17721_12H_VS_24H_POLYIC_BMDC_UP	GSE17721_12H_VS_24H_POLYIC_BMDC_UP		37	0.9752381	1.0331838	0.6879699	1.0	1.0	39	tags=3%, list=2%, signal=3%	
GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_UP	GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_UP		31	0.98165715	1.0331749	0.52238804	1.0	1.0	30	tags=6%, list=2%, signal=6%	
MCCABE_BOUND_BY_HOXC6	MCCABE_BOUND_BY_HOXC6		33	0.97910064	1.0331271	0.6003937	1.0	1.0	34	tags=6%, list=2%, signal=6%	
MIR8070	MIR8070		24	0.99364144	1.0331054	0.16513762	1.0	1.0	6	tags=4%, list=0%, signal=4%	
GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_DN	GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_DN		20	0.99434674	1.0330938	0.16393442	1.0	1.0	9	tags=5%, list=1%, signal=5%	
GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN	GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN		25	0.9867675	1.0330701	0.4028103	1.0	1.0	21	tags=4%, list=1%, signal=4%	
GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_UP	GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_UP		29	0.98104864	1.0330695	0.5119306	1.0	1.0	30	tags=3%, list=2%, signal=3%	
GSE32423_IL7_VS_IL7_IL4_MEMORY_CD8_TCELL_DN	GSE32423_IL7_VS_IL7_IL4_MEMORY_CD8_TCELL_DN		24	0.97921914	1.0330224	0.62740386	1.0	1.0	33	tags=4%, list=2%, signal=4%	
HP_ABNORMAL_PHARYNX_MORPHOLOGY	HP_ABNORMAL_PHARYNX_MORPHOLOGY		21	0.9836581	1.0329962	0.4948718	1.0	1.0	26	tags=5%, list=2%, signal=5%	
GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN	GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN		38	0.9616329	1.0329947	0.65900385	1.0	1.0	16	tags=3%, list=1%, signal=3%	
GOCC_RUFFLE	GOCC_RUFFLE		32	0.9772152	1.0329888	0.658	1.0	1.0	37	tags=6%, list=2%, signal=6%	
PIT1_Q6	PIT1_Q6		19	0.9905838	1.0329653	0.28611898	1.0	1.0	15	tags=5%, list=1%, signal=5%	
MIR12118	MIR12118		14	0.9968711	1.0329494	0.09677419	1.0	1.0	5	tags=7%, list=0%, signal=7%	
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP		13	0.99624765	1.0329493	0.16730037	1.0	1.0	6	tags=8%, list=0%, signal=8%	
GSE3982_MAST_CELL_VS_BASOPHIL_UP	GSE3982_MAST_CELL_VS_BASOPHIL_UP		25	0.984247	1.0329471	0.45346063	1.0	1.0	26	tags=8%, list=2%, signal=8%	
GOBP_MACROMOLECULE_DEACYLATION	GOBP_MACROMOLECULE_DEACYLATION		28	0.9791667	1.0329245	0.61383927	1.0	1.0	33	tags=4%, list=2%, signal=4%	
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP	GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP		24	0.9861461	1.0329202	0.44047618	1.0	1.0	22	tags=4%, list=1%, signal=4%	
GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP		23	0.9861548	1.03292	0.403183	1.0	1.0	22	tags=4%, list=1%, signal=4%	
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN		20	0.9868091	1.0329181	0.448	1.0	1.0	23	tags=15%, list=1%, signal=15%	
GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP	GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP		26	0.98171496	1.0329164	0.56060606	1.0	1.0	30	tags=8%, list=2%, signal=8%	
GOBP_EPITHELIAL_CELL_DEVELOPMENT	GOBP_EPITHELIAL_CELL_DEVELOPMENT		17	0.9868339	1.0328982	0.3882353	1.0	1.0	22	tags=12%, list=1%, signal=12%	
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_UP	GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_UP		21	0.99403286	1.0328915	0.15561225	1.0	1.0	6	tags=10%, list=0%, signal=9%	
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_UP	GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_UP		19	0.9968613	1.0328764	0.1046832	1.0	1.0	5	tags=5%, list=0%, signal=5%	
MIR3913_3P	MIR3913_3P		12	0.99875	1.0328575	0.037190083	1.0	1.0	2	tags=8%, list=0%, signal=8%	
GSE7460_CD8_TCELL_VS_TREG_ACT_UP	GSE7460_CD8_TCELL_VS_TREG_ACT_UP		22	0.9842768	1.0328511	0.47328246	1.0	1.0	26	tags=9%, list=2%, signal=9%	
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_DN	GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_DN		21	0.990572	1.032832	0.28715366	1.0	1.0	15	tags=5%, list=1%, signal=5%	
GSE339_CD4POS_VS_CD4CD8DN_DC_DN	GSE339_CD4POS_VS_CD4CD8DN_DC_DN		29	0.9848389	1.0328126	0.46943232	1.0	1.0	24	tags=3%, list=1%, signal=3%	
MIR5004_5P	MIR5004_5P		16	0.9949875	1.0328116	0.12903225	1.0	1.0	9	tags=13%, list=1%, signal=12%	
MIR18A_5P_MIR18B_5P	MIR18A_5P_MIR18B_5P		22	0.9918187	1.0328063	0.25474253	1.0	1.0	14	tags=14%, list=1%, signal=14%	
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN		16	0.9943609	1.0327967	0.17197452	1.0	1.0	9	tags=6%, list=1%, signal=6%	
SREBP1_02	SREBP1_02		16	0.9968672	1.0327936	0.09090909	1.0	1.0	5	tags=6%, list=0%, signal=6%	
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE		29	0.9842072	1.032789	0.45	1.0	1.0	25	tags=3%, list=2%, signal=3%	
GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN	GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN		26	0.98171496	1.0327868	0.59569377	1.0	1.0	31	tags=12%, list=2%, signal=12%	
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY		35	0.9738498	1.0327822	0.6714876	1.0	1.0	16	tags=6%, list=1%, signal=6%	
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP	GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP		20	0.9937227	1.0327796	0.17426273	1.0	1.0	8	tags=5%, list=0%, signal=5%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN		19	0.9880728	1.0327657	0.36756757	1.0	1.0	19	tags=5%, list=1%, signal=5%	
GSE24210_TCONV_VS_TREG_DN	GSE24210_TCONV_VS_TREG_DN		16	0.9918546	1.0327498	0.2369338	1.0	1.0	13	tags=6%, list=1%, signal=6%	
MIR181A_2_3P	MIR181A_2_3P		20	0.9851867	1.0327289	0.47521865	1.0	1.0	7	tags=10%, list=0%, signal=10%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		29	0.982312	1.0327048	0.5366876	1.0	1.0	29	tags=7%, list=2%, signal=7%	
GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN	GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN		13	0.9956223	1.0327032	0.13333334	1.0	1.0	7	tags=8%, list=0%, signal=8%	
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_DN	GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_DN		27	0.9753943	1.0326883	0.6995516	1.0	1.0	39	tags=4%, list=2%, signal=4%	
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_UP	GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_UP		29	0.9791535	1.0326636	0.65806454	1.0	1.0	33	tags=3%, list=2%, signal=3%	
GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_DN	GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_DN		22	0.990566	1.0326495	0.28132993	1.0	1.0	16	tags=9%, list=1%, signal=9%	
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP		24	0.98551637	1.0326318	0.41269842	1.0	1.0	23	tags=4%, list=1%, signal=4%	
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_UP	GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_UP		19	0.9868173	1.0326301	0.41061452	1.0	1.0	21	tags=5%, list=1%, signal=5%	
GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN	GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN		21	0.990572	1.0326163	0.23955432	1.0	1.0	15	tags=5%, list=1%, signal=5%	
AP1_Q2_01	AP1_Q2_01		19	0.99560577	1.0326151	0.1257485	1.0	1.0	7	tags=5%, list=0%, signal=5%	
GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_DN	GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_DN		33	0.9791007	1.0326091	0.59118235	1.0	1.0	33	tags=3%, list=2%, signal=3%	
GSE17721_CTRL_VS_LPS_8H_BMDC_DN	GSE17721_CTRL_VS_LPS_8H_BMDC_DN		28	0.9797979	1.0326055	0.6035242	1.0	1.0	33	tags=7%, list=2%, signal=7%	
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP		24	0.98803526	1.0325986	0.35696822	1.0	1.0	19	tags=4%, list=1%, signal=4%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		22	0.9981132	1.0325911	0.052083332	1.0	1.0	3	tags=5%, list=0%, signal=4%	
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP	GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP		22	0.98805034	1.0325851	0.38978493	1.0	1.0	20	tags=9%, list=1%, signal=9%	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_UP	GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_UP		35	0.9747127	1.0325845	0.6554935	1.0	1.0	15	tags=3%, list=1%, signal=3%	
GOBP_SELECTIVE_AUTOPHAGY	GOBP_SELECTIVE_AUTOPHAGY		14	0.99812263	1.0325553	0.07096774	1.0	1.0	3	tags=7%, list=0%, signal=7%	
MIR8065	MIR8065		17	0.99623823	1.0325466	0.10897436	1.0	1.0	6	tags=6%, list=0%, signal=6%	
GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_UP	GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_UP		33	0.9734664	1.0325458	0.66091955	1.0	1.0	3	tags=3%, list=0%, signal=3%	
GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN	GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN		15	0.99624294	1.0325409	0.14144737	1.0	1.0	6	tags=7%, list=0%, signal=7%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS		162	0.89001685	1.0325396	0.5767918	1.0	1.0	33	tags=2%, list=2%, signal=2%	
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME		17	0.9880878	1.0325186	0.38636363	1.0	1.0	20	tags=12%, list=1%, signal=12%	
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		17	0.9968652	1.0324748	0.069565214	1.0	1.0	5	tags=6%, list=0%, signal=6%	
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP	GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP		16	0.9968672	1.0324723	0.13084112	1.0	1.0	5	tags=6%, list=0%, signal=6%	
HP_ABNORMAL_NEUTROPHIL_COUNT	HP_ABNORMAL_NEUTROPHIL_COUNT		30	0.9835651	1.0324703	0.5053996	1.0	1.0	26	tags=3%, list=2%, signal=3%	
GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_UP	GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_UP		22	0.98050314	1.0324595	0.61538464	1.0	1.0	31	tags=5%, list=2%, signal=5%	
HP_GENERALIZED_TONIC_SEIZURE	HP_GENERALIZED_TONIC_SEIZURE		16	0.9968672	1.0324546	0.10606061	1.0	1.0	5	tags=6%, list=0%, signal=6%	
